,Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Credit_History,Property_Area,Loan_Status,LoanAmount_log,Total_Income,Total_Income_log,EMI,EMI_log,Balance Income,Balance_Income_log
189,0,1,0,1,0,188.0,1.0,0,1,5.236441962829949,9328.0,9.140775908590273,18.4428,2.9146740504191295,7483.72,8.920485273546042
190,0,0,0,0,0,48.0,1.0,0,1,3.871201010907891,4885.0,8.493924564476883,4.7088,1.5494330984970712,4414.12,8.392563772672789
191,0,0,0,1,0,164.0,1.0,1,0,5.099866427824199,12000.0,9.392661928770137,16.0884,2.7780985154133786,10391.16,9.248710723674625
192,0,1,0,0,0,160.0,1.0,2,0,5.075173815233827,6033.0,8.704999678440762,15.696,2.7534059028230073,4463.4,8.40366608642535
193,0,0,0,1,0,76.0,1.0,1,1,4.330733340286331,3858.0,8.257904193465674,7.4556000000000004,2.0089654278755114,3112.44,8.043162263478724
194,0,0,0,1,0,120.0,1.0,0,1,4.787491742782046,4191.0,8.340694647925071,11.772,2.4657238303712266,3013.8,8.010957019984055
195,0,1,1,1,0,170.0,1.0,1,0,5.135798437050262,5708.0,8.649623978596727,16.677,2.814030524639442,4040.3,8.304074225623992
196,0,0,0,1,0,187.0,1.0,0,1,5.231108616854587,12083.0,9.399554785027307,18.3447,2.909340704443767,10248.53,9.234889559647545
197,1,0,0,0,0,120.0,1.0,2,1,4.787491742782046,4272.0,8.35983738064003,11.772,2.4657238303712266,3094.8,8.0374785626753
198,1,1,0,1,0,113.0,1.0,1,1,4.727387818712341,6232.0,8.737452587550584,11.0853,2.405619906301521,5123.47,8.541587222850326
199,0,0,0,1,1,83.0,1.0,2,0,4.418840607796598,11000.0,9.305650551780507,8.1423,2.097072695385778,10185.77,9.228746927177836
200,0,1,1,0,0,90.0,1.0,1,1,4.499809670330265,5100.0,8.536995818712418,8.829,2.1780417579194453,4217.1,8.34690296700583
201,0,0,2,1,0,166.0,0.0,1,1,5.111987788356544,4923.0,8.5016733797582,16.2846,2.7902198759457235,3294.54,8.100021831728036
202,0,1,3,0,0,128.0,1.0,2,0,4.852030263919617,3992.0,8.292047637431354,12.556799999999999,2.5302623515087976,2736.32,7.914369230967591
203,0,1,1,0,0,135.0,1.0,2,1,4.90527477843843,4583.0,8.430109084509125,13.243500000000001,2.58350686602761,3258.6499999999996,8.089068278163902
204,0,1,2,0,0,124.0,1.0,1,1,4.820281565605037,3917.0,8.27308133366583,12.164400000000002,2.4985136531942174,2700.5599999999995,7.901214437893885
205,1,0,0,0,0,120.0,1.0,1,1,4.787491742782046,4408.0,8.391176350832751,11.772,2.4657238303712266,3230.8,8.08048506356814
206,1,0,0,1,0,80.0,1.0,2,1,4.382026634673881,3244.0,8.084562415235304,7.848,2.060258722263062,2459.2,7.807591372784331
207,0,0,0,0,0,55.0,1.0,0,1,4.007333185232471,6506.0,8.780480107033297,5.395500000000001,1.6855652728216515,5966.45,8.693907389652248
208,0,0,0,1,0,59.0,1.0,2,1,4.07753744390572,2479.0,7.8156105320351905,5.7879,1.7557695314948998,1900.21,7.549719685362738
209,0,0,0,1,0,127.0,1.0,1,0,4.844187086458591,3418.0,8.136810863675537,12.4587,2.5224191740477715,2172.13,7.683463531933077
210,1,0,0,1,0,214.0,1.0,1,0,5.365976015021851,10000.0,9.210340371976184,20.9934,3.044208102611032,7900.66,8.97470157926928
211,0,1,3,1,0,128.0,0.0,1,0,4.852030263919617,4680.0,8.451053388911692,12.5568,2.5302623515087976,3424.3199999999997,8.138658190838637
212,0,1,1,1,1,240.0,1.0,2,1,5.480638923341991,7787.0,8.960210955576986,23.544,3.1588710109311715,5432.6,8.600173119692412
213,0,1,3,0,1,130.0,1.0,0,1,4.867534450455582,5703.0,8.648747631156539,12.753,2.545766538044763,4427.7,8.39563554085584
214,0,1,0,1,0,137.0,1.0,2,1,4.919980925828125,6194.0,8.731336360533149,13.4397,2.5982130134173054,4850.03,8.48674016947941
215,0,1,3,0,0,100.0,1.0,1,1,4.605170185988092,4833.0,8.483222671845084,9.81,2.2834022735772717,3852.0,8.256347772918016
216,0,1,0,1,0,135.0,1.0,0,0,4.90527477843843,1950.0,7.575584651557793,13.243500000000001,2.58350686602761,625.6499999999999,6.4387911093110635
217,0,1,0,1,0,131.0,1.0,1,1,4.875197323201151,5502.0,8.61286694148452,12.851099999999999,2.553429410790332,4216.89,8.346853168511869
218,0,1,2,1,0,72.0,0.0,1,0,4.276666119016055,5000.0,8.517193191416238,7.0632,1.9548982066052356,4293.68,8.36489945307212
219,1,1,2,1,0,127.0,1.0,1,1,4.844187086458591,6666.0,8.804775258867686,12.4587,2.5224191740477715,5420.13,8.597875079385902
220,0,1,0,1,0,60.0,0.0,2,0,4.0943445622221,2221.0,7.7057128238944275,5.886,1.7725766498112812,1632.4,7.3978066035316505
221,0,1,2,1,0,116.0,1.0,1,1,4.7535901911063645,5726.0,8.65277248565806,11.3796,2.431822278695545,4588.04,8.431208196607072
222,0,0,0,1,0,144.0,1.0,1,1,4.969813299576001,5762.0,8.659039915644474,14.1264,2.648045387165181,4349.36,8.377783986821791
223,0,1,0,1,0,175.0,1.0,1,1,5.1647859739235145,8588.0,9.058121158998672,17.1675,2.8430180615126943,6871.25,8.83510131917487
224,0,1,0,1,0,128.0,1.0,1,1,4.852030263919617,6250.0,8.740336742730447,12.5568,2.5302623515087976,4994.32,8.516056545679152
225,0,1,0,1,0,170.0,1.0,0,0,5.135798437050262,3250.0,8.086410275323782,16.677,2.814030524639442,1582.3,7.366634763724938
226,0,1,0,0,1,138.0,1.0,2,0,4.927253685157205,4735.0,8.462737005620179,13.537799999999999,2.605485772746385,3381.2200000000003,8.125991870097021
227,0,1,2,1,0,210.0,1.0,1,1,5.3471075307174685,7945.0,8.980298078970817,20.601,3.0253396183066488,5884.9,8.680145027196565
228,0,1,0,1,0,158.0,1.0,1,1,5.062595033026967,4758.0,8.467582690862903,15.499800000000002,2.740827120616147,3208.0199999999995,8.073409203380937
229,0,0,0,1,1,200.0,1.0,0,1,5.298317366548036,6400.0,8.764053269347762,19.62,2.976549454137217,4438.0,8.39795910349254
230,0,1,1,1,0,104.0,1.0,1,1,4.6443908991413725,4545.0,8.421783006611578,10.202399999999999,2.322622986730553,3524.76,8.16756762782209
231,0,1,0,1,0,42.0,1.0,0,1,3.7376696182833684,3716.0,8.22040309993373,4.1202,1.4159017058725485,3303.98,8.102883081353783
232,0,0,0,0,0,120.0,1.0,0,1,4.787491742782046,5787.0,8.663369301573839,11.772,2.4657238303712266,4609.8,8.435939751101644
233,1,0,0,1,0,280.0,1.0,1,1,5.634789603169249,8333.0,9.027978814382207,27.468000000000004,3.31302169075843,5586.2,8.628054549659383
234,0,1,1,1,0,140.0,1.0,1,1,4.941642422609304,4934.0,8.503905297089302,13.734000000000002,2.6198745101984846,3560.6,8.177684348970763
235,0,1,1,1,0,170.0,1.0,0,1,5.135798437050262,6760.0,8.81877816903701,16.677,2.814030524639442,5092.3,8.535484873888404
236,0,1,0,1,0,255.0,1.0,2,0,5.541263545158426,5746.0,8.656259239539235,25.015500000000003,3.2194956327476065,3244.45,8.084701123247454
237,1,0,0,1,1,122.0,1.0,2,1,4.804021044733257,3463.0,8.149890544402423,11.968200000000003,2.482253132322437,2266.1799999999994,7.725850873561128
238,1,0,1,1,0,112.0,1.0,0,1,4.718498871295094,3812.0,8.245909264774093,10.987200000000001,2.396730958884275,2713.2799999999997,7.905913514115638
239,0,1,1,1,0,96.0,1.0,1,1,4.564348191467836,3315.0,8.106212902619962,9.4176,2.2425802790570164,2373.24,7.772011389121934
240,0,1,2,1,0,120.0,1.0,0,1,4.787491742782046,10819.0,9.289059126687574,11.772,2.4657238303712266,9641.8,9.173863092165911
241,0,1,1,0,0,140.0,1.0,2,0,4.941642422609304,4493.0,8.41027590907016,13.734000000000002,2.6198745101984846,3119.6,8.045460067456343
242,0,0,0,1,0,155.0,1.0,2,1,5.043425116919247,8666.0,9.067162602299854,15.2055,2.721657204508427,7145.45,8.87423106948641
243,0,1,2,1,1,108.0,1.0,0,1,4.68213122712422,7550.0,8.92930284224307,10.5948,2.3603633147133998,6490.52,8.778097929755003
244,0,1,0,0,0,123.0,1.0,1,1,4.812184355372417,7823.0,8.96482339168508,12.066300000000002,2.490416442961598,6616.37,8.79730216017001
245,0,0,0,1,1,120.0,1.0,2,0,4.787491742782046,10383.0,9.247925132303454,11.771999999999998,2.465723830371226,9205.8,9.127588999179215
246,0,1,2,1,0,112.0,1.0,2,1,4.718498871295094,9703.0,9.1801903950253,10.987200000000001,2.396730958884275,8604.279999999999,9.060015032861363
247,0,1,1,0,0,137.0,1.0,2,1,4.919980925828125,6608.0,8.796036315200814,13.4397,2.5982130134173054,5264.03,8.568652172077059
248,0,1,1,1,0,123.0,1.0,1,1,4.812184355372417,4725.0,8.460622839927844,12.066300000000002,2.490416442961598,3518.37,8.165753093161143
249,0,1,0,1,0,90.0,1.0,2,1,4.499809670330265,3677.0,8.209852481301272,8.829,2.1780417579194453,2794.1,7.935265330157098
250,0,1,0,0,0,201.0,0.0,1,0,5.303304908059076,5558.0,8.62299361030245,19.7181,2.981536995648256,3586.19,8.184845636587475
251,1,0,2,1,0,138.0,1.0,2,0,4.927253685157205,3427.0,8.139440521874608,13.537799999999999,2.605485772746385,2073.2200000000003,7.636858233191652
252,0,0,0,0,1,104.0,1.0,0,1,4.6443908991413725,4750.0,8.465899897028686,10.202399999999999,2.322622986730553,3729.76,8.224099167404212
253,0,1,1,0,0,279.0,1.0,1,1,5.631211781821365,9762.0,9.186252576447092,27.369899999999998,3.3094438694105457,7025.01,8.857231917688479
254,0,0,0,1,1,192.0,0.0,2,0,5.2574953720277815,16250.0,9.695848187757884,18.8352,2.935727459616962,14366.48,9.572652994299876
255,1,0,3,1,0,255.0,1.0,0,1,5.541263545158426,3083.0,8.03365842788615,25.015500000000003,3.2194956327476065,581.4499999999998,6.365524983739052
256,0,0,0,0,0,115.0,0.0,0,0,4.74493212836325,6045.0,8.706986763048892,11.2815,2.4231642159524305,4916.85,8.500423360540264
257,0,1,3,1,0,94.0,1.0,2,0,4.543294782270004,5250.0,8.565983355585669,9.2214,2.221526869859184,4327.860000000001,8.372828472498504
258,0,1,0,1,0,304.0,1.0,0,0,5.717027701406222,16783.0,9.72812174830818,29.822400000000002,3.395259788995402,13800.76,9.532478942092633
259,0,1,3,0,0,128.0,1.0,1,0,4.852030263919617,4931.0,8.503297086224126,12.5568,2.5302623515087976,3675.3199999999997,8.209395482686077
260,0,1,1,1,0,330.0,1.0,2,1,5.799092654460526,10333.0,9.243097936214355,32.373000000000005,3.4773247420497064,7095.699999999999,8.867244245756357
261,0,0,0,1,0,134.0,1.0,1,1,4.897839799950911,4269.0,8.359134886757962,13.145399999999999,2.5760718875400914,2954.46,7.991071172024255
262,1,0,1,1,0,155.0,1.0,1,0,5.043425116919247,3481.0,8.15507488781144,15.205499999999999,2.721657204508427,1960.45,7.580929317709125
263,1,0,0,1,0,120.0,1.0,0,1,4.787491742782046,7200.0,8.881836305004146,11.772,2.4657238303712266,6022.8,8.703307546448888
264,0,0,0,1,1,128.0,1.0,1,1,4.852030263919617,5166.0,8.549853973655786,12.5568,2.5302623515087976,3910.3199999999997,8.27137449106281
265,0,0,0,1,0,151.0,1.0,0,1,5.017279836814924,7542.0,8.928242677818302,14.8131,2.6955119244041046,6060.6900000000005,8.709578933967784
266,0,1,2,1,0,150.0,1.0,1,1,5.0106352940962555,6095.0,8.715224041915372,14.715,2.6888673816854363,4623.5,8.438907273017694
267,0,1,3,1,0,160.0,0.0,2,1,5.075173815233827,6144.0,8.723231274827508,15.696,2.7534059028230073,4574.4,8.428230821568047
268,1,0,0,1,0,135.0,1.0,0,0,4.90527477843843,3418.0,8.136810863675537,13.243500000000001,2.58350686602761,2093.6499999999996,7.646664233238744
269,1,0,1,1,0,90.0,1.0,2,1,4.499809670330265,4436.0,8.397508348470257,8.829,2.1780417579194453,3553.1,8.175575740854342
270,1,0,0,1,0,30.0,1.0,2,1,3.4011973816621555,3237.0,8.082402253926244,2.943,1.0794294692513358,2942.7,7.987082806238379
271,0,1,0,1,0,136.0,1.0,2,1,4.912654885736052,11146.0,9.318835968129482,13.3416,2.590886973325232,9811.84,9.191345098682035
272,0,0,0,1,0,126.0,1.0,0,1,4.836281906951478,4690.0,8.453187861440325,12.360600000000002,2.5145139945406583,3453.9399999999996,8.147270887391876
273,0,1,0,1,0,150.0,1.0,1,1,5.0106352940962555,4843.0,8.48528964240323,14.715,2.6888673816854363,3371.5,8.123113028174636
274,0,1,2,1,0,90.0,1.0,1,1,4.499809670330265,3900.0,8.268731832117737,8.829,2.1780417579194453,3017.1,8.012051384118545
275,0,1,1,1,0,115.0,1.0,1,1,4.74493212836325,4592.0,8.432070937999402,11.2815,2.4231642159524305,3463.8500000000004,8.150135966204328
276,0,1,0,1,0,207.0,1.0,1,1,5.332718793265369,7267.0,8.891098830616636,20.3067,3.0109508808545495,5236.33,8.56337615025387
277,0,1,0,1,0,80.0,1.0,2,1,4.382026634673881,4403.0,8.390041405755754,7.848,2.060258722263062,3618.2,8.19373194358716
278,0,1,0,1,0,436.0,1.0,1,1,6.077642243349034,14583.0,9.587611745713565,42.77160000000001,3.755874330938215,10305.84,9.240466003830727
279,1,1,0,0,0,124.0,1.0,0,1,4.820281565605037,4100.0,8.318742252692399,12.164400000000002,2.4985136531942174,2883.5599999999995,7.96678092088476
280,0,0,1,0,1,158.0,0.0,2,0,5.062595033026967,6479.0,8.776321456449958,15.4998,2.740827120616147,4929.02,8.502895464315325
281,0,1,0,1,0,112.0,1.0,1,1,4.718498871295094,4727.0,8.461046030793236,10.987200000000001,2.396730958884275,3628.2799999999997,8.196513985765266
282,0,1,2,1,0,78.0,1.0,2,1,4.356708826689592,3286.7999878,8.097669722345216,7.6518,2.034940914278772,2521.6199878,7.832656826266028
283,1,0,0,1,0,54.0,1.0,2,1,3.9889840465642745,3477.0,8.153925132007862,5.2974,1.6672161341534546,2947.26,7.988631204159949
284,0,1,0,1,0,128.0,1.0,0,0,4.852030263919617,20667.0,9.936293504261306,12.5568,2.5302623515087976,19411.32,9.87361168003312
285,0,0,0,1,0,89.0,1.0,0,1,4.48863636973214,6211.0,8.734077192559303,8.7309,2.1668684573213204,5337.91,8.58258946957505
286,1,0,0,1,1,99.0,1.0,1,0,4.59511985013459,4317.0,8.370315995555478,9.711900000000002,2.2733519377237705,3345.81,8.11546409571452
287,0,1,0,1,0,120.0,1.0,0,1,4.787491742782046,5704.0,8.648922962094131,11.772,2.4657238303712266,4526.8,8.417770567091786
288,1,0,0,1,0,115.0,1.0,1,1,4.74493212836325,4124.0,8.32457884513685,11.2815,2.4231642159524305,2995.8500000000004,8.004983276628055
289,0,0,0,1,0,187.0,1.0,0,1,5.231108616854587,9508.0,9.159888828480085,18.3447,2.909340704443767,7673.53,8.945532023166379
290,0,1,0,1,0,139.0,1.0,0,1,4.9344739331306915,5491.0,8.610865667278873,13.6359,2.6127060207198722,4127.41,8.325405370589865
291,0,1,2,1,0,127.0,0.0,1,0,4.844187086458591,4400.0,8.389359819906353,12.4587,2.5224191740477715,3154.13,8.056467984175152
292,0,1,2,1,0,134.0,1.0,2,1,4.897839799950911,4713.0,8.45807992692373,13.145399999999999,2.5760718875400914,3398.46,8.131077666818943
293,1,0,0,1,0,143.0,0.0,2,0,4.962844630259907,5417.0,8.597297435657898,14.028300000000002,2.6410767178490877,4014.17,8.297585880228281
294,0,1,0,1,0,172.0,1.0,1,1,5.147494476813453,5717.0,8.651199471263972,16.873199999999997,2.825726564402633,4029.6800000000003,8.301442247321527
295,0,1,3,1,0,110.0,1.0,2,1,4.700480365792417,5666.0,8.642238680390461,10.791000000000002,2.378712453381597,4586.9,8.430959693618307
296,0,1,1,1,0,200.0,1.0,1,1,5.298317366548036,6875.0,8.835646922534773,19.62,2.976549454137217,4913.0,8.499640032168648
297,1,1,1,1,0,135.0,1.0,2,1,4.90527477843843,4666.0,8.448057452581375,13.243500000000001,2.58350686602761,3341.6499999999996,8.114219975963051
298,1,0,0,1,0,151.0,1.0,0,0,5.017279836814924,7541.0,8.928110078202646,14.813100000000002,2.695511924404105,6059.69,8.709413922639381
299,0,1,1,1,0,113.0,1.0,2,0,4.727387818712341,4939.0,8.504918160540624,11.0853,2.405619906301521,3830.4700000000003,8.250742790050472
300,0,1,0,0,0,93.0,0.0,2,0,4.532599493153256,4734.0,8.46252579007393,9.1233,2.210831580742436,3821.67,8.248442778843314
301,0,1,0,0,0,105.0,1.0,1,1,4.653960350157523,4625.0,8.439231649946526,10.3005,2.332192437746704,3594.95,8.187285361852586
302,1,0,0,1,0,132.0,1.0,0,1,4.882801922586371,5000.0,8.517193191416238,12.9492,2.5610340101755513,3705.08,8.217460129939719
303,0,1,1,1,0,96.0,1.0,2,1,4.564348191467836,3428.0,8.13973227971767,9.4176,2.2425802790570164,2486.24,7.818526808038424
304,0,0,0,1,0,140.0,1.0,0,1,4.941642422609304,6500.0,8.779557455883728,13.734000000000002,2.6198745101984846,5126.6,8.542197950405804
305,0,0,0,0,0,128.0,1.0,2,0,4.852030263919617,2000.0,7.600902459542082,12.5568,2.5302623515087976,744.3199999999999,6.612471049890245
306,1,0,0,1,0,135.0,1.0,0,1,4.90527477843843,5428.0,8.59932602095476,13.243500000000001,2.58350686602761,4103.65,8.319632100562762
307,1,0,0,1,0,104.0,0.0,2,0,4.6443908991413725,4263.0,8.35772841676521,10.202399999999999,2.322622986730553,3242.76,8.084180098018356
308,0,0,0,1,0,480.0,1.0,0,0,6.173786103901937,20233.0,9.915070213779195,47.088,3.852018191491117,15524.2,9.650155375683314
309,0,1,2,0,0,185.0,1.0,0,1,5.220355825078324,7667.0,8.944680683558895,18.1485,2.898587912667505,5852.15,8.674564394073988
310,1,0,0,1,0,84.0,1.0,1,1,4.430816798843313,2917.0,7.978310969867722,8.2404,2.1090488864324937,2092.96,7.646334610939917
311,0,0,0,0,0,111.0,1.0,1,1,4.709530201312334,5332.0,8.5814816812986,10.889100000000001,2.3877622889015147,4243.09,8.353047056384389
312,1,0,0,1,0,56.0,1.0,0,1,4.02535169073515,2507.0,7.826842098158293,5.493600000000001,1.7035837783243297,1957.6399999999999,7.579494945103197
313,0,1,2,1,1,144.0,1.0,0,1,4.969813299576001,5746.0,8.656259239539235,14.126400000000002,2.648045387165181,4333.36,8.374098501602782
314,0,1,0,1,0,159.0,1.0,0,0,5.0689042022202315,4316.0,8.370084326378025,15.597900000000001,2.747136289809412,2756.21,7.921611826618194
315,0,1,1,0,0,111.0,1.0,2,1,4.709530201312334,5039.0,8.524962928680598,10.889100000000001,2.3877622889015147,3950.09,8.281493642445724
316,0,1,2,1,0,120.0,1.0,1,1,4.787491742782046,3717.0,8.220672170297252,11.772,2.4657238303712266,2539.8,7.839840616754933
317,0,1,0,1,0,88.0,1.0,2,1,4.477336814478207,4192.0,8.340933226000878,8.6328,2.1555689020673867,3328.7200000000003,8.110343124695492
318,1,0,1,1,0,112.0,1.0,1,1,4.718498871295094,3541.0,8.172164452111904,10.987200000000001,2.396730958884275,2442.2799999999997,7.800687308212342
319,0,1,1,1,1,155.0,1.0,0,0,5.043425116919247,10000.0,9.210340371976184,15.205499999999999,2.721657204508427,8479.45,9.04540086819198
320,0,1,0,1,0,115.0,1.0,1,1,4.74493212836325,4567.0,8.426611813185,11.2815,2.4231642159524305,3438.8500000000004,8.142892392150383
321,0,1,3,1,0,124.0,1.0,1,1,4.820281565605037,4531.0,8.418697944667139,12.164400000000002,2.4985136531942174,3314.5599999999995,8.106080163795472
322,0,1,2,0,0,128.0,1.0,0,1,4.852030263919617,5191.0,8.55468163582723,12.5568,2.5302623515087976,3935.3199999999997,8.277747479019043
323,1,0,0,1,0,132.0,1.0,0,1,4.882801922586371,6151.0,8.724369949208368,12.9492,2.5610340101755513,4856.08,8.48798680706821
324,0,1,3,1,0,300.0,1.0,0,1,5.703782474656201,15000.0,9.615805480084347,29.43,3.382014562245381,12057.0,9.397400683117311
325,0,1,1,1,1,376.0,0.0,0,0,5.929589143389895,13649.0,9.521421537856195,36.8856,3.607821230979075,9960.44,9.20637652630971
326,0,0,0,1,0,130.0,0.0,0,1,4.867534450455582,4917.0,8.50045386741194,12.753,2.545766538044763,3641.7,8.200205884571867
327,0,1,0,1,1,184.0,1.0,1,1,5.214935757608986,7978.0,8.984443032465352,18.0504,2.893167845198166,6172.96,8.727933742541378
328,1,1,0,1,0,110.0,1.0,2,0,4.700480365792417,6784.0,8.822322177471738,10.791000000000002,2.378712453381597,5704.9,8.649080733658764
329,1,0,0,1,0,67.0,1.0,2,1,4.204692619390966,2500.0,7.824046010856292,6.572699999999999,1.8829247069801462,1842.73,7.519003446666313
330,0,0,1,1,0,117.0,1.0,2,1,4.762173934797756,6177.0,8.728587995695898,11.477699999999999,2.440406022386936,5029.23,8.52302216986468
331,0,0,0,1,0,98.0,1.0,1,1,4.584967478670572,2935.0,7.984462732262196,9.6138,2.263199566259752,1973.62,7.587624698929508
332,0,0,0,1,0,71.0,1.0,2,1,4.2626798770413155,2833.0,7.949091499830517,6.9651000000000005,1.9409119646304958,2136.49,7.66691957452082
333,0,1,0,1,0,490.0,1.0,2,1,6.194405391104672,63337.0,11.05622495553552,48.069,3.8726374786938527,58530.1,10.97729643080935
334,0,1,1,1,1,182.0,1.0,2,1,5.204006687076795,11666.0,9.364433907313582,17.8542,2.8822387746659754,9880.58,9.198326493472315
335,0,1,0,1,1,70.0,1.0,1,1,4.248495242049359,9993.0,9.209640126861789,6.867000000000001,1.9267273296385394,9306.3,9.138446869151265
336,0,1,1,1,0,160.0,1.0,0,1,5.075173815233827,5938.0,8.689127655323706,15.696,2.7534059028230073,4368.4,8.382152088323574
337,0,1,2,1,1,176.0,1.0,0,1,5.170483995038151,7100.0,8.867850063029406,17.2656,2.848716082627332,5373.4400000000005,8.589223578312104
338,1,0,3,0,0,128.0,0.0,2,0,4.852030263919617,1830.0,7.512071245835466,12.5568,2.5302623515087976,574.3199999999999,6.353186732268227
339,1,0,0,1,0,71.0,1.0,1,1,4.2626798770413155,4160.0,8.333270353255308,6.9651000000000005,1.9409119646304958,3463.49,8.150032030205713
340,0,1,3,0,0,173.0,1.0,0,0,5.153291594497779,4234.0,8.350902451694811,16.9713,2.831523682086959,2536.87,7.83868631666242
341,1,0,0,1,0,46.0,1.0,0,0,3.828641396489095,2378.0,7.774015077250727,4.5126,1.5068734840782754,1926.74,7.5635847345577005
342,0,1,1,0,0,158.0,1.0,2,1,5.062595033026967,5783.0,8.662677858158219,15.4998,2.740827120616147,4233.02,8.350670965291242
343,0,1,3,0,0,74.0,1.0,1,1,4.30406509320417,3173.0,8.062432791583195,7.2594,1.98229718079335,2447.06,7.802642582962254
344,0,1,2,1,0,125.0,1.0,0,1,4.8283137373023015,4913.0,8.499640032168648,12.262500000000001,2.5065458248914814,3686.75,8.21250059013105
345,0,1,0,1,0,160.0,1.0,1,1,5.075173815233827,4957.0,8.508555998020574,15.696,2.7534059028230073,3387.4,8.127817944457021
346,0,1,0,0,0,152.0,0.0,0,0,5.0238805208462765,6753.0,8.817742129574842,14.911200000000001,2.7021126084354568,5261.88,8.568243656323096
347,0,1,2,0,0,126.0,1.0,2,1,4.836281906951478,5251.0,8.566173813637858,12.360600000000002,2.5145139945406583,4014.9399999999996,8.29777768230905
348,0,1,0,1,0,259.0,1.0,1,1,5.556828061699537,10916.0,9.29798488182823,25.4079,3.235060149288718,8375.21,9.033031431005769
349,0,1,0,1,0,187.0,1.0,0,1,5.231108616854587,8875.0,9.090993614343617,18.3447,2.909340704443767,7040.53,8.859438730409293
350,0,1,0,1,0,228.0,1.0,1,1,5.429345628954441,9083.0,9.114159813502214,22.3668,3.1075777165436214,6846.32,8.831466560621157
351,0,0,0,1,0,308.0,1.0,0,0,5.730099782973574,12917.0,9.466299552232016,30.2148,3.4083318705627548,9895.52,9.199837408449705
352,0,1,3,1,0,95.0,1.0,0,1,4.553876891600541,4749.0,8.465689348549121,9.3195,2.232108979189721,3817.05,8.247233151952074
353,1,1,0,1,1,105.0,0.0,0,0,4.653960350157523,5500.0,8.612503371220562,10.3005,2.332192437746704,4469.95,8.405132501862727
354,1,1,0,1,0,130.0,1.0,1,1,4.867534450455582,2928.0,7.982074875081202,12.753,2.545766538044763,1652.7,7.410165593146781
355,1,0,0,1,0,116.0,1.0,2,1,4.7535901911063645,3813.0,8.246171559857563,11.3796,2.431822278695545,2675.04,7.891719612489336
356,0,1,2,1,0,165.0,1.0,0,1,5.10594547390058,11500.0,9.350102314351341,16.186500000000002,2.784177561489761,9881.35,9.198404421083676
357,0,1,1,1,0,67.0,1.0,2,0,4.204692619390966,3875.0,8.262300941787448,6.572699999999999,1.8829247069801462,3217.73,8.076431420986902
358,0,1,0,0,0,100.0,0.0,2,0,4.605170185988092,4666.0,8.448057452581375,9.81,2.2834022735772717,3685.0,8.212025804623437
359,0,1,3,1,0,200.0,1.0,1,1,5.298317366548036,8334.0,9.0280988119824,19.62,2.976549454137217,6372.0,8.759668671029939
360,1,0,1,1,0,81.0,1.0,1,0,4.394449154672439,4723.0,8.460199469896118,7.946100000000001,2.0726812422616194,3928.39,8.275984951714754
361,0,1,2,1,0,236.0,1.0,1,1,5.4638318050256105,8667.0,9.067277989134345,23.1516,3.1420638926147904,6351.84,8.75649981369285
362,0,1,0,1,0,130.0,1.0,2,1,4.867534450455582,7083.0,8.865452825753623,12.753,2.545766538044763,5807.7,8.666939902278013
363,0,1,0,1,0,95.0,1.0,2,1,4.553876891600541,6046.0,8.707152175339404,9.319500000000001,2.2321089791897215,5114.05,8.539746932885855
364,0,0,0,1,1,141.0,1.0,0,1,4.948759890378168,6822.0,8.82790796297859,13.8321,2.6269919779673487,5438.79,8.601311888638964
365,0,0,0,0,0,133.0,1.0,0,0,4.890349128221754,6216.0,8.734881892047483,13.047299999999998,2.568581215810934,4911.27,8.499287843147401
366,0,0,0,1,0,96.0,1.0,1,0,4.564348191467836,2500.0,7.824046010856292,9.417600000000002,2.242580279057017,1558.2399999999998,7.351312258212889
367,0,0,0,1,0,124.0,0.0,0,0,4.820281565605037,5124.0,8.541690663016626,12.164400000000002,2.4985136531942174,3907.5599999999995,8.270668417264115
368,0,1,1,1,0,175.0,1.0,1,1,5.1647859739235145,6325.0,8.752265313595721,17.1675,2.8430180615126943,4608.25,8.435603454376283
369,0,1,0,1,0,570.0,1.0,0,0,6.345636360828596,24996.0,10.126471091048971,55.917,4.023868448417776,19404.3,9.873249969975337
370,1,0,0,1,1,55.0,1.0,1,1,4.007333185232471,15759.0,9.665166909622071,5.395500000000001,1.6855652728216515,15219.45,9.630329494100446
371,0,1,2,1,0,155.0,1.0,1,1,5.043425116919247,5185.0,8.553525120663627,15.205499999999999,2.721657204508427,3664.45,8.206433534846568
372,0,1,2,1,1,380.0,1.0,0,1,5.940171252720432,17196.0,9.752432077616172,37.278000000000006,3.618403340309612,13468.199999999999,9.508086630185554
373,0,0,1,1,0,111.0,0.0,2,0,4.709530201312334,5049.0,8.526945482858915,10.889100000000001,2.3877622889015147,3960.09,8.284022031262992
374,1,0,0,1,0,110.0,1.0,2,1,4.700480365792417,4223.0,8.348301054933943,10.791000000000002,2.378712453381597,3143.8999999999996,8.053219346427479
375,0,1,0,1,0,120.0,1.0,2,1,4.787491742782046,5740.0,8.655214489313613,11.771999999999998,2.465723830371226,4562.8,8.425691749153742
376,0,1,3,1,0,130.0,1.0,0,1,4.867534450455582,13746.0,9.52850315168155,12.753,2.545766538044763,12470.7,9.431137171821923
377,0,1,0,1,0,130.0,1.0,1,1,4.867534450455582,4310.0,8.368693183097793,12.753,2.545766538044763,3034.7,8.017867851820453
